R:A::C:P,0,1 4 6,2 3,5
0,0.40476190476190477,0.24,0.07142857142857142,0.18181818181818182
1 4 6,0.47619047619047616,0.54,0.48214285714285715,0.45454545454545453
2 3,0.09523809523809523,0.2,0.4107142857142857,0.36363636363636365
5,0.023809523809523808,0.02,0.03571428571428571,0.0
