R:A::C:P,0 1,2 4,3,5 6
0 1,0.776595744680851,0.5945945945945946,0.45714285714285713,0.5227272727272727
2 4,0.1702127659574468,0.3108108108108108,0.2857142857142857,0.36363636363636365
3,0.010638297872340425,0.05405405405405406,0.11428571428571428,0.06818181818181818
5 6,0.0425531914893617,0.04054054054054054,0.14285714285714285,0.045454545454545456
