R:A::C:P,0,1 3,2 5,4 6
0,0.022988505747126436,0.015804597701149427,0.008620689655172414,0.005747126436781609
1 3,0.07830459770114942,0.11566091954022989,0.06824712643678162,0.08477011494252873
2 5,0.040229885057471264,0.08620689655172414,0.07040229885057471,0.06968390804597702
4 6,0.040948275862068964,0.07830459770114942,0.09554597701149425,0.11853448275862069
