R:A::C:P,0,1 3,2 5,4 6
0,0.12598425196850394,0.05339805825242718,0.03550295857988166,0.020618556701030927
1 3,0.42913385826771655,0.3907766990291262,0.28106508875739644,0.30412371134020616
2 5,0.2204724409448819,0.2912621359223301,0.28994082840236685,0.25
4 6,0.22440944881889763,0.2645631067961165,0.39349112426035504,0.4252577319587629
