R:A::C:P,0,1 3,2 5,4 6
0,0.43243243243243246,0.2972972972972973,0.16216216216216217,0.10810810810810811
1 3,0.22567287784679088,0.3333333333333333,0.19668737060041408,0.2443064182194617
2 5,0.1509433962264151,0.32345013477088946,0.2641509433962264,0.261455525606469
4 6,0.12284482758620689,0.2349137931034483,0.28663793103448276,0.35560344827586204
