R:A::C:P,0 1 3,2 4,5 6
0 1 3,0.3805668016194332,0.19433198380566802,0.10526315789473684
2 4,0.10526315789473684,0.0931174089068826,0.06477732793522267
5 6,0.03643724696356275,0.012145748987854251,0.008097165991902834
