R:A::C:P,0 5,1 2 4 6,3
0 5,0.1580188679245283,0.10253164556962026,0.12359550561797752
1 2 4 6,0.7641509433962265,0.8291139240506329,0.7921348314606742
3,0.07783018867924528,0.06835443037974684,0.08426966292134831
