R:A::C:P,0 5,1 2 4 6,3
0 5,0.048132183908045974,0.05818965517241379,0.015804597701149427
1 2 4 6,0.23275862068965517,0.47054597701149425,0.10129310344827586
3,0.023706896551724137,0.03879310344827586,0.010775862068965518
