R:A::C:P,0 3,1 2 6,4,5
0 3,0.2692307692307692,0.15853658536585366,0.21052631578947367,0.36
1 2 6,0.6461538461538462,0.7865853658536586,0.6491228070175439,0.52
4,0.023076923076923078,0.024390243902439025,0.12280701754385964,0.0
5,0.06153846153846154,0.03048780487804878,0.017543859649122806,0.12
