R:A::C:P,0,1,2 4 6,3 5
0,0.08502024291497975,0.020242914979757085,0.048582995951417005,0.016194331983805668
1,0.13360323886639677,0.05668016194331984,0.1902834008097166,0.08097165991902834
2 4 6,0.03643724696356275,0.03643724696356275,0.13765182186234817,0.07692307692307693
3 5,0.008097165991902834,0.004048582995951417,0.03643724696356275,0.032388663967611336
