R:A::C:P,0,1,2 4 6,3 5
0,0.5,0.11904761904761904,0.2857142857142857,0.09523809523809523
1,0.2894736842105263,0.12280701754385964,0.41228070175438597,0.17543859649122806
2 4 6,0.1267605633802817,0.1267605633802817,0.4788732394366197,0.2676056338028169
3 5,0.1,0.05,0.45,0.4
