R:A::C:P,0 1 2 3 5,4,6
0 1 2 3 5,0.759698275862069,0.12823275862068967,0.11206896551724138
4,0.6986301369863014,0.2191780821917808,0.0821917808219178
6,0.6342710997442456,0.14066496163682865,0.22506393861892582
