R:A::C:P,0,1 3,2 6,4 5
0,0.3230769230769231,0.125,0.09722222222222222,0.13043478260869565
1 3,0.5076923076923077,0.5,0.5277777777777778,0.5
2 6,0.12307692307692308,0.3125,0.2777777777777778,0.2608695652173913
4 5,0.046153846153846156,0.0625,0.09722222222222222,0.10869565217391304
