R:A::C:P,0,1,2 3,4,5
0,0.42105263157894735,0.3684210526315789,0.10526315789473684,0.0,0.10526315789473684
1,0.2777777777777778,0.2777777777777778,0.4166666666666667,0.0,0.027777777777777776
2 3,0.18181818181818182,0.13636363636363635,0.6818181818181818,0.0,0.0
4,0.0,0.0,0.5,0.5,0.0
5,0.0,1.0,0.0,0.0,0.0
