R:A::C:P,0,1 4,2,3,5 6
0,0.12598425196850394,0.0589622641509434,0.041666666666666664,0.016853932584269662,0.019021739130434784
1 4,0.3937007874015748,0.4056603773584906,0.3273809523809524,0.2640449438202247,0.21739130434782608
2,0.15354330708661418,0.19811320754716982,0.24404761904761904,0.21910112359550563,0.1956521739130435
3,0.06692913385826772,0.06132075471698113,0.08928571428571429,0.08426966292134831,0.07880434782608696
5 6,0.25984251968503935,0.2759433962264151,0.2976190476190476,0.4157303370786517,0.4891304347826087
