R:C::C:G,0,1,2,3,4,5,6,p
0,5,9,4,0,5,4
1,9,4,14,7,16,9
2,3,4,8,4,4,4
3,2,1,0,1,1,0
4,1,2,1,0,0,0
5,0,1,0,1,0,1
6,1,0,0,0,0,0
p,1,0,3,0,2,0
