R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.8390804597701149,0.5454545454545454,0.47058823529411764
2,0.14942528735632185,0.4090909090909091,0.29411764705882354
3 6,0.011494252873563218,0.045454545454545456,0.23529411764705882
