R:A::C:P,comedy,history,tragedy
comedy,0.5185185185185185,0.18421052631578946,0.2462686567164179
history,0.19506172839506172,0.5582706766917294,0.21082089552238806
tragedy,0.28641975308641976,0.2575187969924812,0.542910447761194
