R:A::C:P,comedy,history,tragedy
comedy,0.1425661914460285,0.06653088934147998,0.08961303462321792
history,0.05363204344874406,0.20162932790224034,0.07671418873048201
tragedy,0.07875084860828242,0.09300746775288526,0.1975560081466395
