R:A::C:P,0 5,1 4 6,2 3
0 5,0.3941176470588235,0.3764705882352941,0.22941176470588234
1 4 6,0.29704142011834317,0.46982248520710057,0.2331360946745562
2 3,0.28116710875331563,0.4270557029177719,0.2917771883289125
