R:A::C:P,0 5,1 3 4 6,2
0 5,0.5128205128205128,0.41025641025641024,0.07692307692307693
1 3 4 6,0.29069767441860467,0.5465116279069767,0.16279069767441862
2,0.23529411764705882,0.5294117647058824,0.23529411764705882
