R:A::C:P,0 2 3,1 6,4 5
0 2 3,0.14942528735632185,0.09554597701149425,0.07902298850574713
1 6,0.22198275862068967,0.1903735632183908,0.14224137931034483
4 5,0.05962643678160919,0.02442528735632184,0.03735632183908046
