R:A::C:P,0 2 3,1 6,4 5
0 2 3,0.3466666666666667,0.30787037037037035,0.3055555555555556
1 6,0.515,0.6134259259259259,0.55
4 5,0.13833333333333334,0.0787037037037037,0.14444444444444443
