R:A::C:P,0 2 3,1 6,4 5
0 2 3,0.4611973392461197,0.29490022172949004,0.24390243902439024
1 6,0.40025906735751293,0.3432642487046632,0.25647668393782386
4 5,0.4911242603550296,0.20118343195266272,0.3076923076923077
