R:A::C:P,0 5,1,2 6,3,4
0 5,0.0741444866920152,0.026615969581749048,0.03231939163498099,0.024714828897338403,0.02091254752851711
1,0.1634980988593156,0.0817490494296578,0.09695817490494296,0.03612167300380228,0.051330798479087454
2 6,0.06844106463878327,0.045627376425855515,0.08745247148288973,0.045627376425855515,0.034220532319391636
3,0.019011406844106463,0.005703422053231939,0.026615969581749048,0.009505703422053232,0.0038022813688212928
4,0.019011406844106463,0.0038022813688212928,0.02091254752851711,0.0019011406844106464,0.0
