R:A::C:P,0 2,1,3 5,4 6
0 2,0.4492753623188406,0.13043478260869565,0.2753623188405797,0.14492753623188406
1,0.4142857142857143,0.2571428571428571,0.24285714285714285,0.08571428571428572
3 5,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727
4 6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
