R:A::C:P,antag,fool,other,protag
antag,0.005431093007467753,0.0,0.0033944331296673455,0.010862186014935505
fool,0.0027155465037338763,0.008825526137135099,0.002036659877800407,0.002036659877800407
other,0.19280380176510523,0.1364562118126273,0.42498302783435166,0.18669382213170402
protag,0.008146639511201629,0.0013577732518669382,0.0006788866259334691,0.013577732518669382
