R:A::C:P,antag,fool,other,protag
antag,0.27586206896551724,0.0,0.1724137931034483,0.5517241379310345
fool,0.17391304347826086,0.5652173913043478,0.13043478260869565,0.13043478260869565
other,0.2049062049062049,0.14502164502164502,0.45165945165945165,0.1984126984126984
protag,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.5714285714285714
