R:A::C:P,0,1,2,3,4,5,6,7,p
0,18,8,3,3,7,5,5,8,3
1,30,21,17,15,17,4,23,11,28
2,7,15,12,7,9,6,16,2,7
3,1,1,5,3,2,4,2,0,4
4,1,0,1,1,6,0,2,0,3
5,3,0,2,4,1,3,3,1,0
6,1,1,3,1,5,3,1,1,0
7,1,0,0,0,0,0,0,2,2
p,5,0,1,1,2,0,2,1,0
