R:A::C:P,0 1 2 5,3 4,6
0 1 2 5,0.3850574712643678,0.14295977011494254,0.0653735632183908
3 4,0.06968390804597702,0.042385057471264365,0.013649425287356323
6,0.13864942528735633,0.07902298850574713,0.06321839080459771
