R:A::C:P,0,1 5,2,3 4 6
0,0.3150684931506849,0.3013698630136986,0.0821917808219178,0.3013698630136986
1 5,0.19881305637982197,0.34124629080118696,0.11869436201780416,0.34124629080118696
2,0.13372093023255813,0.3313953488372093,0.1744186046511628,0.36046511627906974
3 4 6,0.11557788944723618,0.27638190954773867,0.1507537688442211,0.457286432160804
