R:A::C:P,0,1 5,2,3 4 6
0,0.029449423815621,0.028169014084507043,0.0076824583866837385,0.028169014084507043
1 5,0.08578745198463508,0.147247119078105,0.05121638924455826,0.147247119078105
2,0.029449423815621,0.07298335467349552,0.03841229193341869,0.0793854033290653
3 4 6,0.029449423815621,0.07042253521126761,0.03841229193341869,0.11651728553137004
