R:A::C:P,0,1 4 6,2 3 5
0,0.3230769230769231,0.14942528735632185,0.08421052631578947
1 4 6,0.5384615384615384,0.5287356321839081,0.5263157894736842
2 3 5,0.13846153846153847,0.3218390804597701,0.3894736842105263
