R:A::C:P,0 2 6,1,3 4 5
0 2 6,0.2413793103448276,0.07543103448275862,0.21479885057471265
1,0.12284482758620689,0.07255747126436782,0.07830459770114942
3 4 5,0.08117816091954023,0.020114942528735632,0.09339080459770115
