R:A::C:P,0 2 6,1,3 4 5
0 2 6,0.4540540540540541,0.14189189189189189,0.40405405405405403
1,0.44881889763779526,0.2650918635170604,0.28608923884514437
3 4 5,0.41697416974169743,0.1033210332103321,0.4797047970479705
