R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.3323262839879154,0.2108843537414966,0.26732673267326734
1,0.3564954682779456,0.47619047619047616,0.30363036303630364
2 3 5,0.311178247734139,0.3129251700680272,0.429042904290429
