R:A::C:P,0,1 2,3 5 6,4
0,0.12598425196850394,0.06467661691542288,0.018315018315018316,0.031578947368421054
1 2,0.515748031496063,0.5746268656716418,0.38461538461538464,0.4421052631578947
3 5 6,0.32677165354330706,0.30845771144278605,0.5457875457875457,0.4421052631578947
4,0.031496062992125984,0.05223880597014925,0.05128205128205128,0.08421052631578947
