R:A::C:P,0,1 2,3 5 6,4
0,0.022988505747126436,0.01867816091954023,0.007183908045977011,0.004310344827586207
1 2,0.09410919540229885,0.16594827586206898,0.15086206896551724,0.0603448275862069
3 5 6,0.05962643678160919,0.08908045977011494,0.21408045977011494,0.0603448275862069
4,0.005747126436781609,0.015086206896551725,0.020114942528735632,0.011494252873563218
