R:A::C:P,0 2,1 3,4,5 6
0 2,0.3853211009174312,0.375,0.36666666666666664,0.4318181818181818
1 3,0.5321100917431193,0.5,0.4666666666666667,0.5
4,0.027522935779816515,0.03125,0.16666666666666666,0.022727272727272728
5 6,0.05504587155963303,0.09375,0.0,0.045454545454545456
