R:A::C:P,0,1 2 6,3,4 5
0,0.022988505747126436,0.020114942528735632,0.0021551724137931034,0.007902298850574713
1 2 6,0.12931034482758622,0.33979885057471265,0.09195402298850575,0.1910919540229885
3,0.01221264367816092,0.028017241379310345,0.010775862068965518,0.022270114942528736
4 5,0.017959770114942528,0.04310344827586207,0.022988505747126436,0.03735632183908046
