R:A::C:P,0 1 3 4,2 5,6
0 1 3 4,0.6420454545454546,0.2897727272727273,0.06818181818181818
2 5,0.6496350364963503,0.25547445255474455,0.0948905109489051
6,0.5675675675675675,0.21621621621621623,0.21621621621621623
