R:A::C:P,0 5 6,1 2,3,4
0 5 6,0.2743362831858407,0.18888888888888888,0.25806451612903225,0.3275862068965517
1 2,0.588495575221239,0.7055555555555556,0.6451612903225806,0.6379310344827587
3,0.06637168141592921,0.06666666666666667,0.08064516129032258,0.034482758620689655
4,0.07079646017699115,0.03888888888888889,0.016129032258064516,0.0
