R:A::C:P,0 2 3,1,4 6,5
0 2 3,0.3466666666666667,0.3418803418803419,0.27835051546391754,0.3235294117647059
1,0.275,0.43162393162393164,0.23195876288659795,0.14705882352941177
4 6,0.3016666666666667,0.1752136752136752,0.4252577319587629,0.45294117647058824
5,0.07666666666666666,0.05128205128205128,0.06443298969072164,0.07647058823529412
