R:A::C:P,0 2 3,1,4 6,5
0 2 3,0.14942528735632185,0.05747126436781609,0.07758620689655173,0.039511494252873564
1,0.11853448275862069,0.07255747126436782,0.06465517241379311,0.017959770114942528
4 6,0.1300287356321839,0.029454022988505746,0.11853448275862069,0.05531609195402299
5,0.033045977011494254,0.008620689655172414,0.017959770114942528,0.009339080459770116
