R:A::C:P,0 6,1 5,2 3 4
0 6,0.37142857142857144,0.21428571428571427,0.12244897959183673
1 5,0.42857142857142855,0.6190476190476191,0.42857142857142855
2 3 4,0.2,0.16666666666666666,0.4489795918367347
