R:A::C:P,0 3 5,1 2 4,6
0 3 5,0.22757475083056478,0.18412162162162163,0.13131313131313133
1 2 4,0.4867109634551495,0.5945945945945946,0.42424242424242425
6,0.2857142857142857,0.22128378378378377,0.4444444444444444
