R:A::C:P,0 3 5,1 2 4,6
0 3 5,0.09841954022988506,0.07830459770114942,0.01867816091954023
1 2 4,0.21048850574712644,0.25287356321839083,0.0603448275862069
6,0.1235632183908046,0.09410919540229885,0.06321839080459771
