R:A::C:P,0 5,1 3,2 6,4
0 5,0.4148936170212766,0.2872340425531915,0.18085106382978725,0.11702127659574468
1 3,0.36923076923076925,0.2692307692307692,0.25,0.11153846153846154
2 6,0.24324324324324326,0.32432432432432434,0.3108108108108108,0.12162162162162163
4,0.4166666666666667,0.125,0.4583333333333333,0.0
