R:A::C:P,0 1,2 5,3 4 6
0 1,0.5,0.22485207100591717,0.23851590106007067
2 5,0.24180327868852458,0.28994082840236685,0.27385159010600707
3 4 6,0.2581967213114754,0.48520710059171596,0.4876325088339223
