R:A::C:P,0,1 3,2,4 5,6
0,0.2153846153846154,0.12162162162162163,0.10638297872340426,0.09174311926605505,0.044444444444444446
1 3,0.5384615384615384,0.47297297297297297,0.5212765957446809,0.5045871559633027,0.35555555555555557
2,0.13076923076923078,0.27702702702702703,0.2553191489361702,0.1743119266055046,0.2222222222222222
4 5,0.06923076923076923,0.08108108108108109,0.07446808510638298,0.11926605504587157,0.2
6,0.046153846153846156,0.0472972972972973,0.0425531914893617,0.11009174311926606,0.17777777777777778
