R:A::C:P,0,1 3,2,4 5,6
0,0.053231939163498096,0.034220532319391636,0.019011406844106463,0.019011406844106463,0.0038022813688212928
1 3,0.13307984790874525,0.13307984790874525,0.09315589353612168,0.10456273764258556,0.030418250950570342
2,0.03231939163498099,0.0779467680608365,0.045627376425855515,0.03612167300380228,0.019011406844106463
4 5,0.017110266159695818,0.022813688212927757,0.013307984790874524,0.024714828897338403,0.017110266159695818
6,0.011406844106463879,0.013307984790874524,0.0076045627376425855,0.022813688212927757,0.015209125475285171
