R:A::C:P,0 1,2,3 5,4 6
0 1,0.8285714285714286,0.52,0.5,0.5909090909090909
2,0.11428571428571428,0.32,0.35714285714285715,0.13636363636363635
3 5,0.02857142857142857,0.12,0.07142857142857142,0.13636363636363635
4 6,0.02857142857142857,0.04,0.07142857142857142,0.13636363636363635
