R:A::C:P,0 2 6,1 3,4 5
0 2 6,0.5419354838709678,0.49029126213592233,0.5611111111111111
1 3,0.34838709677419355,0.3907766990291262,0.29444444444444445
4 5,0.10967741935483871,0.11893203883495146,0.14444444444444443
