R:A::C:P,0,1 3 6,2,4 5
0,0.1069182389937107,0.0440251572327044,0.012578616352201259,0.05660377358490566
1 3 6,0.11949685534591195,0.2138364779874214,0.08176100628930817,0.08176100628930817
2,0.025157232704402517,0.1069182389937107,0.050314465408805034,0.031446540880503145
4 5,0.012578616352201259,0.025157232704402517,0.012578616352201259,0.018867924528301886
