R:A::C:P,0,1 3 6,2,4 5
0,0.4857142857142857,0.2,0.05714285714285714,0.2571428571428571
1 3 6,0.24050632911392406,0.43037974683544306,0.16455696202531644,0.16455696202531644
2,0.11764705882352941,0.5,0.23529411764705882,0.14705882352941177
4 5,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727
