R:A::C:P,0 3 4,1 2,5,6
0 3 4,0.6461538461538462,0.23076923076923078,0.046153846153846156,0.07692307692307693
1 2,0.47619047619047616,0.32142857142857145,0.07142857142857142,0.13095238095238096
5,0.5,0.375,0.0,0.125
6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
