R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.25,0.125,0.075,0.04918032786885246,0.058823529411764705,0.05128205128205128,0.13793103448275862,0.15789473684210525,0.14634146341463414
1,0.5,0.5795454545454546,0.4125,0.29508196721311475,0.3382352941176471,0.20512820512820512,0.20689655172413793,0.45614035087719296,0.36585365853658536
2,0.11956521739130435,0.14772727272727273,0.3125,0.36065573770491804,0.19117647058823528,0.23076923076923078,0.034482758620689655,0.10526315789473684,0.2682926829268293
3,0.010869565217391304,0.045454545454545456,0.05,0.11475409836065574,0.07352941176470588,0.07692307692307693,0.1724137931034483,0.05263157894736842,0.04878048780487805
4,0.010869565217391304,0.022727272727272728,0.025,0.06557377049180328,0.04411764705882353,0.1282051282051282,0.1724137931034483,0.017543859649122806,0.024390243902439025
5,0.03260869565217391,0.011363636363636364,0.0375,0.01639344262295082,0.11764705882352941,0.20512820512820512,0.06896551724137931,0.0,0.0
6,0.010869565217391304,0.03409090909090909,0.025,0.09836065573770492,0.17647058823529413,0.05128205128205128,0.20689655172413793,0.08771929824561403,0.0
7,0.021739130434782608,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.024390243902439025
p,0.043478260869565216,0.011363636363636364,0.0625,0.0,0.0,0.05128205128205128,0.0,0.08771929824561403,0.12195121951219512
