R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.3153153153153153,0.1724137931034483,0.20454545454545456,0.19047619047619047
1,0.4774774774774775,0.4827586206896552,0.5,0.3968253968253968
2,0.16216216216216217,0.27586206896551724,0.22727272727272727,0.2857142857142857
3 6,0.04504504504504504,0.06896551724137931,0.06818181818181818,0.12698412698412698
