R:A::C:P,0,1,2,3 4 6,5
0,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.07352941176470588
1,0.29646017699115046,0.1902654867256637,0.17699115044247787,0.252212389380531,0.084070796460177
2,0.15315315315315314,0.18018018018018017,0.21621621621621623,0.36936936936936937,0.08108108108108109
3 4 6,0.12631578947368421,0.09473684210526316,0.18947368421052632,0.4,0.18947368421052632
5,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.0
