R:A::C:P,0 2 4,1 3 5,6
0 2 4,0.6206896551724138,0.3620689655172414,0.017241379310344827
1 3 5,0.4626865671641791,0.5223880597014925,0.014925373134328358
6,0.0,1.0,0.0
