R:A::C:P,comedy,history,tragedy
comedy,0.25225225225225223,0.05945945945945946,0.07567567567567568
history,0.06306306306306306,0.22882882882882882,0.03423423423423423
tragedy,0.08828828828828829,0.05225225225225225,0.14594594594594595
