R:A::C:P,comedy,history,tragedy
comedy,0.6511627906976745,0.15348837209302327,0.19534883720930232
history,0.19337016574585636,0.7016574585635359,0.10497237569060773
tragedy,0.3081761006289308,0.18238993710691823,0.5094339622641509
