R:A::C:P,0,1 6,2 3 4 5
0,0.40476190476190477,0.16129032258064516,0.1511627906976744
1 6,0.4523809523809524,0.5806451612903226,0.4069767441860465
2 3 4 5,0.14285714285714285,0.25806451612903225,0.4418604651162791
