R:A::C:P,0,1 6,2 3 4 5
0,0.4857142857142857,0.14285714285714285,0.37142857142857144
1 6,0.2638888888888889,0.25,0.4861111111111111
2 3 4 5,0.11538461538461539,0.15384615384615385,0.7307692307692307
